tick	gps500_level	gps500_watts	gps5000_level	gps5000_watts
2932	0	0	29	2.4884
2933	0	0	29	1.3608
2934	0	0	29	1.3608
2935	0	0	29	1.3608
2936	0	0	29	1.3608
2937	0	0	29	1.3608
2938	0	0	29	1.3608
2939	0	0	29	1.2033
2940	0	0	29	1.2033
2941	0	0	29	1.2033
2942	0	0	29	1.2033
2943	0	0	29	1.2033
2944	0	0	29	1.2033
2945	0	0	29	1.1534
2946	0	0	29	1.1534
2947	0	0	29	1.1534
2948	0	0	29	1.1534
2949	0	0	29	1.1534
2950	0	0	29	1.1534
2951	0	0	29	2.4043
2952	0	0	29	2.4043
2953	0	0	29	2.4043
2954	0	0	29	2.4043
2955	0	0	29	2.4043
2956	0	0	29	2.4043
2957	0	0	29	1.6253
2958	0	0	29	1.6253
2959	0	0	29	1.6253
2960	0	0	29	1.6253
2961	0	0	29	1.6253
2962	0	0	29	1.6253
2963	0	0	29	1.205
2964	0	0	29	1.205
2965	0	0	29	1.205
2966	0	0	29	1.205
2967	0	0	29	1.205
2968	0	0	29	1.205
2969	0	0	29	2.3858
2970	0	0	29	2.3858
2971	0	0	29	2.3858
2972	0	0	28	2.3858
2973	0	0	28	2.3858
2974	0	0	28	2.3858
2975	0	0	28	1.3311
2976	0	0	28	1.3311
2977	0	0	28	1.3311
2978	0	0	28	1.3311
2979	0	0	28	1.3311
2980	0	0	28	1.3311
2981	0	0	28	2.387
2982	0	0	28	2.387
2983	0	0	28	2.387
2984	0	0	28	2.387
2985	0	0	28	2.387
2986	0	0	28	2.3863
2987	0	0	28	2.3863
2988	0	0	28	1.3834
2989	0	0	28	1.3834
2990	0	0	28	1.3834
2991	0	0	28	1.3834
2992	0	0	28	1.3834
2993	0	0	28	1.3834
2994	0	0	28	1.2455
2995	0	0	28	1.2455
2996	0	0	28	1.2455
2997	0	0	28	1.2455
2998	0	0	28	1.2455
2999	0	0	28	1.2455
3000	0	0	28	2.3745
3001	0	0	28	2.3745
3002	0	0	28	2.3745
3003	0	0	28	2.3745
3004	0	0	28	2.3745
3005	0	0	28	2.3745
3006	0	0	28	1.1934
3007	0	0	28	1.1934
3008	0	0	28	1.1934
3009	0	0	28	1.1934
3010	0	0	28	1.1934
3011	0	0	28	1.1934
3012	0	0	28	1.1828
3013	0	0	28	1.1828
3014	0	0	28	1.1828
3015	0	0	28	1.1828
3016	0	0	28	1.1828
3017	0	0	28	1.1828
3018	0	0	28	1.9549
3019	0	0	28	1.9549
3020	0	0	28	1.9549
3021	0	0	28	1.9549
3022	0	0	28	1.9549
3023	0	0	28	1.9549
3024	0	0	28	1.1559
3025	0	0	28	1.1559
3026	0	0	28	1.1559
3027	0	0	28	1.1559
3028	0	0	28	1.1559
3029	0	0	28	1.1559
3030	0	0	28	2.4098
3031	0	0	28	2.4098
3032	0	0	28	2.4098
3033	0	0	28	2.4098
3034	0	0	28	2.4098
3035	0	0	28	2.4098
3036	0	0	28	1.2747
3037	0	0	28	1.2747
3038	0	0	28	1.2747
3039	0	0	28	1.2747
3040	0	0	28	1.2747
3041	0	0	28	1.2747
3042	0	0	26	1.1659
3043	0	0	26	1.1659
3044	0	0	26	1.1659
3045	0	0	26	1.1659
3046	0	0	26	1.1659
3047	0	0	26	1.1659
3048	0	0	26	1.1546
3049	0	0	26	1.1546
3050	0	0	26	1.1546
3051	0	0	26	1.1546
3052	0	0	26	1.1546
3053	0	0	26	1.1546
3054	0	0	26	1.2021
3055	0	0	26	1.2021
3056	0	0	26	1.2021
3057	0	0	26	1.2021
3058	0	0	26	1.2021
3059	0	0	26	1.2021
3060	0	0	26	1.2021
3061	0	0	26	1.4195
3062	0	0	26	1.4195
3063	0	0	26	1.4195
3064	0	0	26	1.4195
3065	0	0	26	1.4195
3066	0	0	26	1.4195
3067	0	0	26	1.1665
3068	0	0	26	1.1665
3069	0	0	26	1.1665
3070	0	0	26	1.1665
3071	0	0	26	1.1665
3072	0	0	26	1.1665
3073	0	0	26	1.1761
3074	0	0	26	1.1761
3075	0	0	26	1.1761
3076	0	0	26	1.1761
3077	0	0	26	1.1761
3078	0	0	26	1.1761
3079	0	0	26	1.8658
3080	0	0	26	1.8658
3081	0	0	26	1.8658
3082	0	0	26	1.8658
3083	0	0	26	1.8658
3084	0	0	26	1.8658
3085	0	0	26	1.1546
3086	0	0	26	1.1546
3087	0	0	26	1.1546
3088	0	0	26	1.1546
3089	0	0	26	1.1546
3090	0	0	26	1.1546
3091	0	0	25	1.1659
3092	0	0	25	1.1659
3093	0	0	25	1.1659
3094	0	0	25	1.1659
3095	0	0	25	1.1659
3096	0	0	25	1.1659
3097	0	0	25	1.3421
3098	0	0	25	1.3421
3099	0	0	24	1.3392
3100	0	0	24	1.3392
3101	0	0	24	1.3392
3102	0	0	24	1.3392
3103	0	0	24	1.2513
3104	0	0	24	1.2513
3105	0	0	24	1.2513
3106	0	0	24	1.2513
3107	0	0	24	1.2513
3108	0	0	24	1.2513
3109	0	0	24	2.3707
3110	0	0	24	2.3707
3111	0	0	24	2.3707
3112	0	0	24	2.3707
3113	0	0	24	2.3707
3114	0	0	24	2.3707
3115	0	0	24	1.1927
3116	0	0	24	1.1927
3117	0	0	24	1.1927
3118	0	0	24	1.1927
3119	0	0	24	1.1927
3120	0	0	24	1.1927
3121	0	0	24	1.3037
3122	0	0	24	1.3037
3123	0	0	24	1.3037
3124	0	0	24	1.3037
3125	0	0	24	1.3037
3126	0	0	24	1.3037
3127	0	0	24	1.1651
3128	0	0	24	1.1651
3129	0	0	24	1.1651
3130	0	0	24	1.1651
3131	0	0	24	1.1651
3132	0	0	24	1.1651
3133	0	0	24	1.1651
3134	0	0	24	1.5072
3135	0	0	24	1.5072
3136	0	0	24	1.5072
3137	0	0	24	1.5072
3138	0	0	24	1.5072
3139	0	0	24	1.5072
3140	0	0	24	2.4835
3141	0	0	24	2.4835
3142	0	0	24	2.4835
3143	0	0	24	2.4835
3144	0	0	24	2.4835
3145	0	0	24	2.4835
3146	0	0	24	2.5021
3147	0	0	24	2.5021
3148	0	0	24	2.5021
3149	0	0	24	2.5021
3150	0	0	24	2.5021
3151	0	0	24	2.5021
3152	0	0	24	1.1673
3153	0	0	24	1.1673
3154	0	0	24	1.1673
3155	0	0	24	1.1673
3156	0	0	23	1.168
3157	0	0	23	1.168
3158	0	0	23	1.5204
3159	0	0	23	1.5204
3160	0	0	23	1.5204
3161	0	0	23	1.5204
3162	0	0	23	1.5204
3163	0	0	23	1.5204
3164	0	0	23	2.5288
3165	0	0	23	2.5288
3166	0	0	23	2.5288
3167	0	0	23	2.5288
3168	0	0	23	2.5288
3169	0	0	23	2.5288
3170	0	0	23	2.5029
3171	0	0	23	2.5029
3172	0	0	23	2.5029
3173	0	0	23	2.5029
3174	0	0	23	2.5029
3175	0	0	23	2.5029
3176	0	0	23	1.1691
3177	0	0	23	1.1691
3178	0	0	23	1.1691
3179	0	0	23	1.1691
3180	0	0	23	1.1691
3181	0	0	23	1.1691
3182	0	0	23	2.4583
3183	0	0	23	2.4583
3184	0	0	23	2.4583
3185	0	0	23	2.4583
3186	0	0	23	2.4583
3187	0	0	23	2.4583
3188	0	0	23	2.3698
3189	0	0	23	2.3698
3190	0	0	23	2.3698
3191	0	0	23	2.3698
3192	0	0	23	2.3698
3193	0	0	23	2.3698
3194	0	0	23	1.2091
3195	0	0	23	1.2091
3196	0	0	23	1.2091
3197	0	0	23	1.2091
3198	0	0	23	1.2091
3199	0	0	23	1.2091
3200	0	0	23	1.2339
3201	0	0	23	1.2339
3202	0	0	23	1.2339
3203	0	0	23	1.2339
3204	0	0	23	1.2339
3205	0	0	23	1.2339
3206	0	0	23	1.2339
3207	0	0	23	2.6709
3208	0	0	23	2.6709
3209	0	0	23	2.6709
3210	0	0	22	2.6341
3211	0	0	22	2.6341
3212	0	0	22	2.6341
3213	0	0	22	1.1724
3214	0	0	22	1.1724
3215	0	0	22	1.1724
3216	0	0	22	1.1724
3217	0	0	22	1.1724
3218	0	0	22	1.1724
3219	0	0	22	1.2286
3220	0	0	21	1.2428
3221	0	0	21	1.2428
3222	0	0	21	1.2428
3223	0	0	21	1.2428
3224	0	0	21	1.2428
3225	0	0	21	1.4138
3226	0	0	21	1.4138
3227	0	0	21	1.4138
3228	0	0	21	1.4138
3229	0	0	21	1.4138
3230	0	0	21	1.4138
3231	0	0	21	1.1561
3232	0	0	21	1.1561
3233	0	0	21	1.1561
3234	0	0	21	1.1561
3235	0	0	21	1.1561
3236	0	0	21	1.1561
3237	0	0	21	2.409
3238	0	0	21	2.409
3239	0	0	21	2.409
3240	0	0	21	2.409
3241	0	0	21	2.409
3242	0	0	21	2.409
3243	0	0	21	2.6363
3244	0	0	21	2.6363
3245	0	0	21	2.6363
3246	0	0	21	2.6363
3247	0	0	21	2.6363
3248	0	0	21	2.6363
3249	0	0	21	1.1724
3250	0	0	21	1.1724
3251	0	0	21	1.1724
3252	0	0	21	1.1724
3253	0	0	21	1.1724
3254	0	0	21	1.1724
3255	0	0	21	1.2146
3256	0	0	21	1.2146
3257	0	0	21	1.2146
3258	0	0	21	1.2146
3259	0	0	21	1.2146
3260	0	0	21	1.2146
3261	0	0	21	1.2045
3262	0	0	21	1.2045
3263	0	0	21	1.2045
3264	0	0	21	1.2045
3265	0	0	21	1.2045
3266	0	0	21	1.2045
3267	0	0	21	2.6059
3268	0	0	21	2.6059
3269	0	0	21	2.6059
3270	0	0	21	2.6059
3271	0	0	21	2.6059
3272	0	0	21	2.6059
3273	0	0	21	1.2326
3274	0	0	21	1.2326
3275	0	0	21	1.2326
3276	0	0	21	1.2326
3277	0	0	21	1.2326
3278	0	0	21	1.2326
3279	0	0	21	1.2326
3280	0	0	21	1.4796
3281	0	0	21	1.4796
3282	0	0	21	1.4796
3283	0	0	20	1.4744
3284	0	0	20	1.4744
3285	0	0	20	1.4744
3286	0	0	20	1.6112
3287	0	0	20	1.6112
3288	0	0	20	1.6112
3289	0	0	20	1.6112
3290	0	0	20	1.6112
3291	0	0	20	1.6112
3292	0	0	20	2.3966
3293	0	0	20	2.3966
3294	0	0	20	2.3966
3295	0	0	20	2.3966
3296	0	0	20	2.3966
3297	0	0	20	2.3966
3298	0	0	20	1.1963
3299	0	0	20	1.1963
3300	0	0	20	1.1963
3301	0	0	20	1.1963
3302	0	0	20	1.1963
3303	0	0	20	1.1963
3304	0	0	20	1.226
3305	0	0	20	1.226
3306	0	0	20	1.226
3307	0	0	20	1.226
3308	0	0	20	1.226
3309	0	0	20	1.226
3310	0	0	20	1.374
3311	0	0	20	1.374
3312	0	0	20	1.374
3313	0	0	20	1.374
3314	0	0	20	1.374
3315	0	0	20	1.374
3316	0	0	20	2.4196
3317	0	0	20	2.4196
3318	0	0	20	2.4196
3319	0	0	20	2.4196
3320	0	0	20	2.4196
3321	0	0	20	2.4196
3322	0	0	20	2.7901
3323	0	0	20	2.7901
3324	0	0	20	2.7901
3325	0	0	20	2.7901
3326	0	0	20	2.7901
3327	0	0	20	2.7901
3328	0	0	19	1.4724
3329	0	0	19	1.4724
3330	0	0	19	1.4724
3331	0	0	19	1.4724
3332	0	0	19	1.4724
3333	0	0	19	1.4724
3334	0	0	19	2.4118
3335	0	0	19	2.4118
3336	0	0	19	2.4118
3337	0	0	19	2.4118
3338	0	0	19	2.4118
3339	0	0	19	2.4118
3340	0	0	19	1.5603
3341	0	0	19	1.5603
3342	0	0	19	1.5603
3343	0	0	19	1.5603
3344	0	0	19	1.5603
3345	0	0	19	1.5603
3346	0	0	19	1.2126
3347	0	0	19	1.2126
3348	0	0	19	1.2126
3349	0	0	19	1.2126
3350	0	0	18	1.2143
3351	0	0	18	1.2143
3352	0	0	18	1.2143
3353	0	0	18	3.2857
3354	0	0	18	3.2857
3355	0	0	18	3.2857
3356	0	0	18	3.2857
3357	0	0	18	3.2857
3358	0	0	18	3.2857
3359	0	0	18	2.4627
3360	0	0	18	2.4627
3361	0	0	18	2.4627
3362	0	0	18	2.4627
3363	0	0	18	2.4627
3364	0	0	18	2.4627
3365	0	0	18	1.193
3366	0	0	18	1.193
3367	0	0	18	1.193
3368	0	0	18	1.193
3369	0	0	18	1.193
3370	0	0	18	1.193
3371	0	0	18	1.5389
3372	0	0	18	1.5389
3373	0	0	18	1.5389
3374	0	0	18	1.5389
3375	0	0	18	1.5389
3376	0	0	18	1.5389
3377	0	0	18	2.4145
3378	0	0	18	2.4145
3379	0	0	18	2.4145
3380	0	0	18	2.4145
3381	0	0	18	2.4145
3382	0	0	18	2.4145
3383	0	0	18	1.7698
3384	0	0	18	1.7698
3385	0	0	18	1.7698
3386	0	0	18	1.7698
3387	0	0	18	1.7698
3388	0	0	18	1.7698
3389	0	0	18	2.4112
3390	0	0	18	2.4112
3391	0	0	18	2.4112
3392	0	0	18	2.4112
3393	0	0	18	2.4112
3394	0	0	18	2.4112
3395	0	0	18	1.3006
3396	0	0	18	1.3006
3397	0	0	18	1.3006
3398	0	0	18	1.3006
3399	0	0	18	1.3006
3400	0	0	18	1.3006
3401	0	0	18	2.4072
3402	0	0	18	2.4072
3403	0	0	18	2.4072
3404	0	0	18	2.4072
3405	0	0	18	2.4072
3406	0	0	18	2.4072
3407	0	0	18	1.1812
3408	0	0	18	1.1812
3409	0	0	18	1.1812
3410	0	0	18	1.1812
3411	0	0	18	1.1812
3412	0	0	18	1.1812
3413	0	0	17	1.8661
3414	0	0	17	1.8661
3415	0	0	17	1.8661
3416	0	0	17	1.8661
3417	0	0	17	1.8661
3418	0	0	17	1.8661
3419	0	0	17	2.4071
3420	0	0	17	2.4071
3421	0	0	17	2.4071
3422	0	0	17	2.4071
3423	0	0	17	2.4071
3424	0	0	17	2.4071
3425	0	0	17	2.4071
3426	0	0	17	1.4654
3427	0	0	17	1.4654
3428	0	0	17	1.4654
3429	0	0	17	1.4654
3430	0	0	17	1.4654
3431	0	0	17	1.4654
3432	0	0	17	1.2399
3433	0	0	17	1.2399
3434	0	0	17	1.2399
3435	0	0	17	1.2399
3436	0	0	17	1.2399
3437	0	0	17	1.2399
3438	0	0	17	3.0388
3439	0	0	17	3.0388
3440	0	0	17	3.0388
3441	0	0	17	3.0388
3442	0	0	17	3.0388
3443	0	0	17	3.0388
3444	0	0	17	1.161
3445	0	0	17	1.161
3446	0	0	17	1.161
3447	0	0	16	1.1595
3448	0	0	16	1.1595
3449	0	0	16	1.1595
3450	0	0	16	1.2304
3451	0	0	16	1.2304
3452	0	0	16	1.2304
3453	0	0	16	1.2304
3454	0	0	16	1.2304
3455	0	0	16	1.2304
3456	0	0	16	2.187
3457	0	0	16	2.187
3458	0	0	16	2.187
3459	0	0	16	2.187
3460	0	0	16	2.187
3461	0	0	16	2.187
3462	0	0	16	1.2014
3463	0	0	16	1.2014
3464	0	0	16	1.2014
3465	0	0	16	1.2014
3466	0	0	16	1.2014
3467	0	0	16	1.2014
3468	0	0	16	1.1717
3469	0	0	16	1.1717
3470	0	0	16	1.1717
3471	0	0	16	1.1717
3472	0	0	16	1.1717
3473	0	0	16	1.1717
3474	0	0	16	1.4198
3475	0	0	16	1.4198
3476	0	0	16	1.4198
